date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Bread,55,240 G,actual,Retail,IRR,20000,0.48
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Pasta,112,500 G,actual,Retail,IRR,180000,4.29
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Potatoes,83,KG,actual,Retail,IRR,150000,3.57
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Rice,52,KG,actual,Retail,IRR,530000,12.62
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,IRR,180000,4.29
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,"meat, fish and eggs",Eggs,92,1.8 KG,actual,Retail,IRR,1100000,26.19
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,"meat, fish and eggs","Fish (tuna, canned)",322,180 G,actual,Retail,IRR,750000,17.86
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,milk and dairy,Cheese (local),314,450 G,actual,Retail,IRR,504000,12
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,milk and dairy,Milk (pasteurized),463,200 ML,actual,Retail,IRR,110000,2.62
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,milk and dairy,Yogurt,364,KG,actual,Retail,IRR,390000,9.29
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Salt (iodised),334,500 G,actual,Retail,IRR,70000,1.67
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Sugar (white),349,KG,actual,Retail,IRR,300000,7.14
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Tea (black),175,500 G,actual,Retail,IRR,1200000,28.57
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Tomatoes (paste),317,KG,actual,Retail,IRR,500000,11.9
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Alcohol (spray),878,500 ML,actual,Retail,IRR,380000,9.05
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Bleach (chlorine),879,750 G,actual,Retail,IRR,135000,3.21
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Exchange rate (unofficial),473,USD/LCU,actual,Retail,IRR,495820,11.81
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Shampoo,545,450 ML,actual,Retail,IRR,377000,8.98
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,oil and fats,Oil (sunflower),184,810 G,actual,Retail,IRR,594000,14.14
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,oil and fats,Oil (vegetable),96,810 G,actual,Retail,IRR,594000,14.14
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,pulses and nuts,Beans (kidney red),206,900 G,actual,Retail,IRR,990000,23.57
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,pulses and nuts,Chickpeas,244,900 G,actual,Retail,IRR,990000,23.57
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,pulses and nuts,Lentils (green),549,900 G,actual,Retail,IRR,819000,19.5
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,pulses and nuts,"Peas (yellow, split)",424,900 G,actual,Retail,IRR,850000,20.24
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Apples,345,KG,actual,Retail,IRR,450000,10.71
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Cucumbers,388,KG,actual,Retail,IRR,250000,5.95
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Eggplants,434,KG,actual,Retail,IRR,220000,5.24
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Parsley,469,KG,actual,Retail,IRR,280000,6.67
2023-09-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Tomatoes,114,KG,actual,Retail,IRR,190000,4.52
2023-10-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Bread,55,240 G,actual,Retail,IRR,20000,0.48
2023-10-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Pasta,112,500 G,actual,Retail,IRR,200000,4.76
2023-10-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Potatoes,83,KG,actual,Retail,IRR,130000,3.1
2023-10-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,IRR,180000,4.29
2023-10-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,"meat, fish and eggs",Eggs,92,1.8 KG,actual,Retail,IRR,1100000,26.19
2023-10-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,"meat, fish and eggs",Meat (chicken),94,KG,actual,Retail,IRR,820000,19.52
2023-10-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,milk and dairy,Cheese (local),314,450 G,actual,Retail,IRR,490000,11.67
2023-10-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,milk and dairy,Milk (pasteurized),463,200 ML,actual,Retail,IRR,130000,3.1
2023-10-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Salt (iodised),334,500 G,actual,Retail,IRR,80000,1.9
2023-10-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Tomatoes (paste),317,KG,actual,Retail,IRR,510000,12.14
2023-10-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Exchange rate (unofficial),473,USD/LCU,actual,Retail,IRR,508700,12.11
2023-10-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Shampoo,545,450 ML,actual,Retail,IRR,377000,8.98
2023-10-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,oil and fats,Oil (sunflower),184,810 G,actual,Retail,IRR,549000,13.07
2023-10-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,oil and fats,Oil (vegetable),96,810 G,actual,Retail,IRR,549000,13.07
2023-10-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,pulses and nuts,Beans (kidney red),206,900 G,actual,Retail,IRR,990000,23.57
2023-10-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,pulses and nuts,Chickpeas,244,900 G,actual,Retail,IRR,900000,21.43
2023-10-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,pulses and nuts,"Peas (yellow, split)",424,900 G,actual,Retail,IRR,880000,20.95
2023-10-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Apples,345,KG,actual,Retail,IRR,450000,10.71
2023-10-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Cucumbers,388,KG,actual,Retail,IRR,240000,5.71
2023-10-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Eggplants,434,KG,actual,Retail,IRR,220000,5.24
2023-10-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Onions,173,KG,actual,Retail,IRR,150000,3.57
2023-10-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Parsley,469,KG,actual,Retail,IRR,280000,6.67
2023-10-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Tomatoes,114,KG,actual,Retail,IRR,200000,4.76
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Pasta,112,500 G,actual,Retail,IRR,200000,4.76
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Rice,52,KG,actual,Retail,IRR,520000,12.38
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,IRR,160000,3.81
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,"meat, fish and eggs","Fish (tuna, canned)",322,180 G,actual,Retail,IRR,750000,17.86
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,milk and dairy,Cheese (local),314,450 G,actual,Retail,IRR,500000,11.9
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,milk and dairy,Milk (pasteurized),463,200 ML,actual,Retail,IRR,110000,2.62
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Salt (iodised),334,500 G,actual,Retail,IRR,80000,1.9
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Tea (black),175,500 G,actual,Retail,IRR,1300000,30.95
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Tomatoes (paste),317,KG,actual,Retail,IRR,510000,12.14
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Alcohol (spray),878,500 ML,actual,Retail,IRR,450000,10.71
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Bleach (chlorine),879,750 G,actual,Retail,IRR,150000,3.57
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Exchange rate (unofficial),473,USD/LCU,actual,Retail,IRR,509370,12.13
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Handwash soap,541,0.13 KG,actual,Retail,IRR,120000,2.86
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Shampoo,545,450 ML,actual,Retail,IRR,377000,8.98
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,oil and fats,Oil (sunflower),184,810 G,actual,Retail,IRR,510000,12.14
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,oil and fats,Oil (vegetable),96,810 G,actual,Retail,IRR,510000,12.14
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,pulses and nuts,Beans (kidney red),206,900 G,actual,Retail,IRR,990000,23.57
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,pulses and nuts,Chickpeas,244,900 G,actual,Retail,IRR,900000,21.43
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,pulses and nuts,Lentils (green),549,900 G,actual,Retail,IRR,850000,20.24
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Apples,345,KG,actual,Retail,IRR,450000,10.71
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Cucumbers,388,KG,actual,Retail,IRR,220000,5.24
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Eggplants,434,KG,actual,Retail,IRR,220000,5.24
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Onions,173,KG,actual,Retail,IRR,150000,3.57
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Parsley,469,KG,actual,Retail,IRR,280000,6.67
2023-11-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Tomatoes,114,KG,actual,Retail,IRR,240000,5.71
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Bread,55,240 G,actual,Retail,IRR,20000,0.48
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Pasta,112,500 G,actual,Retail,IRR,200000,4.76
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Potatoes,83,KG,actual,Retail,IRR,150000,3.57
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Rice,52,KG,actual,Retail,IRR,550000,13.1
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,"meat, fish and eggs",Eggs,92,1.8 KG,actual,Retail,IRR,1140000,27.14
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,"meat, fish and eggs","Fish (tuna, canned)",322,180 G,actual,Retail,IRR,850000,20.24
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,"meat, fish and eggs",Meat (chicken),94,KG,actual,Retail,IRR,885000,21.07
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,milk and dairy,Cheese (local),314,450 G,actual,Retail,IRR,504000,12
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,milk and dairy,Milk (pasteurized),463,200 ML,actual,Retail,IRR,110000,2.62
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,milk and dairy,Yogurt,364,KG,actual,Retail,IRR,390000,9.29
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Salt (iodised),334,500 G,actual,Retail,IRR,70000,1.67
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Sugar (white),349,KG,actual,Retail,IRR,340000,8.1
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Tea (black),175,500 G,actual,Retail,IRR,1300000,30.95
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Tomatoes (paste),317,KG,actual,Retail,IRR,520000,12.38
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Alcohol (spray),878,500 ML,actual,Retail,IRR,440000,10.48
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Bleach (chlorine),879,750 G,actual,Retail,IRR,150000,3.57
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Exchange rate (unofficial),473,USD/LCU,actual,Retail,IRR,503300,11.98
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Handwash soap,541,0.13 KG,actual,Retail,IRR,120000,2.86
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Shampoo,545,450 ML,actual,Retail,IRR,377000,8.98
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,oil and fats,Oil (sunflower),184,810 G,actual,Retail,IRR,500000,11.9
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,oil and fats,Oil (vegetable),96,810 G,actual,Retail,IRR,500000,11.9
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,pulses and nuts,Beans (kidney red),206,900 G,actual,Retail,IRR,990000,23.57
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,pulses and nuts,Lentils (green),549,900 G,actual,Retail,IRR,850000,20.24
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Apples,345,KG,actual,Retail,IRR,500000,11.9
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Cucumbers,388,KG,actual,Retail,IRR,250000,5.95
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Eggplants,434,KG,actual,Retail,IRR,210000,5
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Onions,173,KG,actual,Retail,IRR,200000,4.76
2023-12-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Parsley,469,KG,actual,Retail,IRR,250000,5.95
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Bread,55,240 G,actual,Retail,IRR,20000,0.48
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Pasta,112,500 G,actual,Retail,IRR,222000,5.29
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Potatoes,83,KG,actual,Retail,IRR,190000,4.52
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,IRR,170000,4.05
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,"meat, fish and eggs",Eggs,92,1.8 KG,actual,Retail,IRR,1250000,29.76
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,"meat, fish and eggs","Fish (tuna, canned)",322,180 G,actual,Retail,IRR,875000,20.83
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,"meat, fish and eggs",Meat (chicken),94,KG,actual,Retail,IRR,900000,21.43
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,milk and dairy,Cheese (local),314,450 G,actual,Retail,IRR,504000,12
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,milk and dairy,Yogurt,364,KG,actual,Retail,IRR,390000,9.29
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Salt (iodised),334,500 G,actual,Retail,IRR,79000,1.88
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Sugar (white),349,KG,actual,Retail,IRR,340000,8.1
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Tea (black),175,500 G,actual,Retail,IRR,1300000,30.95
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Tomatoes (paste),317,KG,actual,Retail,IRR,550000,13.1
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Alcohol (spray),878,500 ML,actual,Retail,IRR,440000,10.48
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Bleach (chlorine),879,750 G,actual,Retail,IRR,154730,3.68
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Handwash soap,541,0.13 KG,actual,Retail,IRR,120000,2.86
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Shampoo,545,450 ML,actual,Retail,IRR,377000,8.98
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,oil and fats,Oil (sunflower),184,810 G,actual,Retail,IRR,505000,12.02
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,oil and fats,Oil (vegetable),96,810 G,actual,Retail,IRR,505000,12.02
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,pulses and nuts,Beans (kidney red),206,900 G,actual,Retail,IRR,1080000,25.71
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,pulses and nuts,Chickpeas,244,900 G,actual,Retail,IRR,937000,22.31
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,pulses and nuts,Lentils (green),549,900 G,actual,Retail,IRR,875000,20.83
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,pulses and nuts,"Peas (yellow, split)",424,900 G,actual,Retail,IRR,890000,21.19
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Apples,345,KG,actual,Retail,IRR,540000,12.86
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Cucumbers,388,KG,actual,Retail,IRR,301500,7.18
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Eggplants,434,KG,actual,Retail,IRR,210000,5
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Onions,173,KG,actual,Retail,IRR,200000,4.76
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Parsley,469,KG,actual,Retail,IRR,250000,5.95
2024-01-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Tomatoes,114,KG,actual,Retail,IRR,350000,8.33
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Bread,55,240 G,actual,Retail,IRR,20000,0.48
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Potatoes,83,KG,actual,Retail,IRR,232200,5.53
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Rice,52,KG,actual,Retail,IRR,582500,13.87
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,IRR,160000,3.81
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,"meat, fish and eggs","Fish (tuna, canned)",322,180 G,actual,Retail,IRR,875000,20.83
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,"meat, fish and eggs",Meat (chicken),94,KG,actual,Retail,IRR,960000,22.86
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,milk and dairy,Cheese (local),314,450 G,actual,Retail,IRR,518000,12.33
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,milk and dairy,Milk (pasteurized),463,200 ML,actual,Retail,IRR,120000,2.86
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,milk and dairy,Yogurt,364,KG,actual,Retail,IRR,390000,9.29
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Salt (iodised),334,500 G,actual,Retail,IRR,79000,1.88
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Sugar (white),349,KG,actual,Retail,IRR,340000,8.1
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Tea (black),175,500 G,actual,Retail,IRR,1200000,28.57
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Tomatoes (paste),317,KG,actual,Retail,IRR,550000,13.1
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Alcohol (spray),878,500 ML,actual,Retail,IRR,450000,10.71
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Exchange rate (unofficial),473,USD/LCU,actual,Retail,IRR,566300,13.48
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Handwash soap,541,0.13 KG,actual,Retail,IRR,130000,3.1
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Shampoo,545,450 ML,actual,Retail,IRR,434200,10.34
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,oil and fats,Oil (sunflower),184,810 G,actual,Retail,IRR,550000,13.1
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,oil and fats,Oil (vegetable),96,810 G,actual,Retail,IRR,550000,13.1
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,pulses and nuts,Beans (kidney red),206,900 G,actual,Retail,IRR,1100000,26.19
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,pulses and nuts,Chickpeas,244,900 G,actual,Retail,IRR,1020000,24.29
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,pulses and nuts,Lentils (green),549,900 G,actual,Retail,IRR,890000,21.19
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Apples,345,KG,actual,Retail,IRR,560000,13.33
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Cucumbers,388,KG,actual,Retail,IRR,350000,8.33
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Eggplants,434,KG,actual,Retail,IRR,260000,6.19
2024-02-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Tomatoes,114,KG,actual,Retail,IRR,200000,4.76
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Bread,55,240 G,actual,Retail,IRR,20000,0.48
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Pasta,112,500 G,actual,Retail,IRR,222000,5.29
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Potatoes,83,KG,actual,Retail,IRR,180000,4.29
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Rice,52,KG,actual,Retail,IRR,600000,14.29
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,IRR,165000,3.93
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,"meat, fish and eggs",Eggs,92,1.8 KG,actual,Retail,IRR,1320000,31.43
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,"meat, fish and eggs","Fish (tuna, canned)",322,180 G,actual,Retail,IRR,875000,20.83
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,"meat, fish and eggs",Meat (chicken),94,KG,actual,Retail,IRR,940000,22.38
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,milk and dairy,Milk (pasteurized),463,200 ML,actual,Retail,IRR,120000,2.86
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Salt (iodised),334,500 G,actual,Retail,IRR,75000,1.79
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Sugar (white),349,KG,actual,Retail,IRR,380000,9.05
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Tea (black),175,500 G,actual,Retail,IRR,1350000,32.14
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,miscellaneous food,Tomatoes (paste),317,KG,actual,Retail,IRR,550000,13.1
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Bleach (chlorine),879,750 G,actual,Retail,IRR,170000,4.05
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Exchange rate (unofficial),473,USD/LCU,actual,Retail,IRR,604300,14.39
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Handwash soap,541,0.13 KG,actual,Retail,IRR,130000,3.1
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,non-food,Shampoo,545,450 ML,actual,Retail,IRR,434200,10.34
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,oil and fats,Oil (sunflower),184,810 G,actual,Retail,IRR,510000,12.14
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,oil and fats,Oil (vegetable),96,810 G,actual,Retail,IRR,510000,12.14
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,pulses and nuts,Beans (kidney red),206,900 G,actual,Retail,IRR,1100000,26.19
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,pulses and nuts,Lentils (green),549,900 G,actual,Retail,IRR,950000,22.62
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,pulses and nuts,"Peas (yellow, split)",424,900 G,actual,Retail,IRR,890000,21.19
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Apples,345,KG,actual,Retail,IRR,560000,13.33
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Eggplants,434,KG,actual,Retail,IRR,260000,6.19
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Onions,173,KG,actual,Retail,IRR,250000,5.95
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Parsley,469,KG,actual,Retail,IRR,300000,7.14
2024-03-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,vegetables and fruits,Tomatoes,114,KG,actual,Retail,IRR,220000,5.24
2024-04-15,Tehran,Tehran,Tehran Market,1652,35.72,51.4,cereals and tubers,Bread,55,240 G,actual,Retail,IRR,20000,0.48
